cos_lg1,cos_lg2,cos_lg3,cos_en,train_report,test_report,time,count1,count2
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984791   0.675676  0.946667    0.830233      0.954910
recall       0.955720   0.862069  0.946667    0.908894      0.946667
f1-score     0.970037   0.757576  0.946667    0.863807      0.949499
support    271.000000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 05:43:12.286165,3,2
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984906   0.714286  0.953333    0.849596      0.958746
recall       0.963100   0.862069  0.953333    0.912584      0.953333
f1-score     0.973881   0.781250  0.953333    0.877565      0.955260
support    271.000000  29.000000  0.953333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 05:44:59.582777,3,3
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.981413   0.774194      0.96    0.877803      0.961381
recall       0.974170   0.827586      0.96    0.900878      0.960000
f1-score     0.977778   0.800000      0.96    0.888889      0.960593
support    271.000000  29.000000      0.96  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985294   0.923077  0.979866    0.954186      0.979448
recall       0.992593   0.857143  0.979866    0.924868      0.979866
f1-score     0.988930   0.888889  0.979866    0.938909      0.979530
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 05:46:47.854704,3,4
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.969582   0.567568      0.92    0.768575      0.930720
recall       0.940959   0.724138      0.92    0.832549      0.920000
f1-score     0.955056   0.636364      0.92    0.795710      0.924249
support    271.000000  29.000000      0.92  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 05:48:36.994122,4,1
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.970260   0.677419      0.94    0.823840      0.941952
recall       0.963100   0.724138      0.94    0.843619      0.940000
f1-score     0.966667   0.700000      0.94    0.833333      0.940889
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 05:50:25.879051,4,2
0.99,0.975,0.85,0.75,"            NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.97048   0.724138  0.946667    0.847309      0.946667
recall       0.97048   0.724138  0.946667    0.847309      0.946667
f1-score     0.97048   0.724138  0.946667    0.847309      0.946667
support    271.00000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978102   0.916667  0.973154    0.947384      0.972330
recall       0.992593   0.785714  0.973154    0.889153      0.973154
f1-score     0.985294   0.846154  0.973154    0.915724      0.972221
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 05:52:14.238813,4,3
0.99,0.975,0.85,0.75,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.967273   0.800000  0.953333    0.883636      0.951103
recall       0.981550   0.689655  0.953333    0.835602      0.953333
f1-score     0.974359   0.740741  0.953333    0.857550      0.951776
support    271.000000  29.000000  0.953333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.978261   1.000000  0.979866    0.989130      0.980303
recall       1.000000   0.785714  0.979866    0.892857      0.979866
f1-score     0.989011   0.880000  0.979866    0.934505      0.978768
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 05:54:02.341791,4,4
0.99,0.975,0.85,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.397260  0.853333    0.698630      0.941735
recall       0.837638   1.000000  0.853333    0.918819      0.853333
f1-score     0.911647   0.568627  0.853333    0.740137      0.878488
support    271.000000  29.000000  0.853333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.991803   0.481481  0.899329    0.736642      0.943854
recall       0.896296   0.928571  0.899329    0.912434      0.899329
f1-score     0.941634   0.634146  0.899329    0.787890      0.912743
support    135.000000  14.000000  0.899329  149.000000    149.000000",2020-03-21 05:55:50.772301,1,1
0.99,0.975,0.85,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.420290  0.866667    0.710145      0.943961
recall       0.852399   1.000000  0.866667    0.926199      0.866667
f1-score     0.920319   0.591837  0.866667    0.756078      0.888565
support    271.000000  29.000000  0.866667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.991803   0.481481  0.899329    0.736642      0.943854
recall       0.896296   0.928571  0.899329    0.912434      0.899329
f1-score     0.941634   0.634146  0.899329    0.787890      0.912743
support    135.000000  14.000000  0.899329  149.000000    149.000000",2020-03-21 05:57:40.151165,1,2
0.99,0.975,0.85,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    1.000000   0.432836  0.873333    0.716418      0.945174
recall       0.859779   1.000000  0.873333    0.929889      0.873333
f1-score     0.924603   0.604167  0.873333    0.764385      0.893628
support    271.000000  29.000000  0.873333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.991803   0.481481  0.899329    0.736642      0.943854
recall       0.896296   0.928571  0.899329    0.912434      0.899329
f1-score     0.941634   0.634146  0.899329    0.787890      0.912743
support    135.000000  14.000000  0.899329  149.000000    149.000000",2020-03-21 05:59:28.998474,1,3
0.99,0.975,0.85,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.995745   0.430769  0.873333    0.713257      0.941130
recall       0.863469   0.965517  0.873333    0.914493      0.873333
f1-score     0.924901   0.595745  0.873333    0.760323      0.893083
support    271.000000  29.000000  0.873333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.991870   0.500000   0.90604    0.745935      0.945654
recall       0.903704   0.928571   0.90604    0.916138      0.906040
f1-score     0.945736   0.650000   0.90604    0.797868      0.917949
support    135.000000  14.000000   0.90604  149.000000    149.000000",2020-03-21 06:01:20.029253,1,4
0.99,0.975,0.85,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988142   0.553191      0.92    0.770667      0.946097
recall       0.922509   0.896552      0.92    0.909530      0.920000
f1-score     0.954198   0.684211      0.92    0.819204      0.928100
support    271.000000  29.000000      0.92  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 06:03:12.753194,2,1
0.99,0.975,0.85,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988327   0.604651  0.933333    0.796489      0.951238
recall       0.937269   0.896552  0.933333    0.916911      0.933333
f1-score     0.962121   0.722222  0.933333    0.842172      0.938931
support    271.000000  29.000000  0.933333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 06:05:07.648189,2,2
0.99,0.975,0.85,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.988417   0.634146      0.94    0.811282      0.954171
recall       0.944649   0.896552      0.94    0.920601      0.940000
f1-score     0.966038   0.742857      0.94    0.854447      0.944464
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992481   0.812500  0.973154    0.902491      0.975570
recall       0.977778   0.928571  0.973154    0.953175      0.973154
f1-score     0.985075   0.866667  0.973154    0.925871      0.973949
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 06:07:04.018042,2,3
0.99,0.975,0.85,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984674   0.641026      0.94    0.812850      0.951455
recall       0.948339   0.862069      0.94    0.905204      0.940000
f1-score     0.966165   0.735294      0.94    0.850730      0.943848
support    271.000000  29.000000      0.94  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.992537   0.866667  0.979866    0.929602      0.980711
recall       0.985185   0.928571  0.979866    0.956878      0.979866
f1-score     0.988848   0.896552  0.979866    0.942700      0.980175
support    135.000000  14.000000  0.979866  149.000000    149.000000",2020-03-21 06:09:00.309497,2,4
0.99,0.975,0.85,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984556   0.609756  0.933333    0.797156      0.948325
recall       0.940959   0.862069  0.933333    0.901514      0.933333
f1-score     0.962264   0.714286  0.933333    0.838275      0.938293
support    271.000000  29.000000  0.933333  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 06:10:57.271533,3,1
0.99,0.975,0.85,0.7,"             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.984791   0.675676  0.946667    0.830233      0.954910
recall       0.955720   0.862069  0.946667    0.908894      0.946667
f1-score     0.970037   0.757576  0.946667    0.863807      0.949499
support    271.000000  29.000000  0.946667  300.000000    300.000000","             NonQuote      quote  accuracy   macro avg  weighted avg
precision    0.985185   0.857143  0.973154    0.921164      0.973154
recall       0.985185   0.857143  0.973154    0.921164      0.973154
f1-score     0.985185   0.857143  0.973154    0.921164      0.973154
support    135.000000  14.000000  0.973154  149.000000    149.000000",2020-03-21 06:12:53.457288,3,2
